title,price,Bedrooms,square_feet,full_address,monthly,apartment,cats_allowed,dogs_allowed,laundry_on_site,air_conditioning,off_street_parking,EV_charging,washer_dryer_in_unit,carport,no_smoking,attached_garage,detached_garage,laundry_in_bldg,fee_needed_to_apply,wheelchair_accessible,no_parking,furnished,street_parking,no_laundry_on_site,house,washer_dryer_hookups,latitude,longitude,nearest_budget_grocery_store_distance,nearest_budget_grocery_store,nearest_midTier_grocery_store_distance,nearest_midTier_grocery_store,nearest_premium_grocery_store_distance,nearest_premium_grocery_store
Vibrant One Bedroom Apartment - A Higher Quality of Living.,3111,1br,740.0,"550 South Barrington Avenue, Los Angeles, CA 90049",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0583996,-118.4680795,1.301927919463336,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.9296848943109,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.3322921506927556,"Whole Foods Market - 11737 San Vicente Blvd, Los Angeles"
Recently Renovated 1 Bedroom 1 BA in Beverly Grove ^ A/C ^ $500 OFF,1950,1br,600.0,"3244 Overland Avenue, Palms, CA 90034",1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0287074,-118.4139794,1.4592778669025663,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.1220954463903732,"Ralphs - 11361 National Blvd, Los Angeles",1.438879571460433,"Whole Foods Market - 11666 National Blvd, Los Angeles"
Cozy Gas Fireplace + 2 Weeks Free + 1 Bedroom in West Los Angeles ADJ,2950,1br,750.0,"10989 Rochester Avenue, Los Angeles, CA 90024",1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34.0555797,-118.4453829,1.38245356993932,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",0.471311210069299,"Trader Joe's - 1000 Glendon Ave, Los Angeles",0.3104425510478443,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
Score BIG Savings! One Month FREE Rent on Move-In!,2883,1br,628.0,"1446 Butler Ave, Los Angeles, CA 90025",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34.0475175,-118.4533563,0.8271992663891055,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.8047523549175456,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8388516993682956,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
1 Bedroom in Marina Del Rey ^ Quartz Counters ^ Patio/Balcony ^ A/C,3295,1br,750.0,"415 Washington Boulevard, Venice, CA 90292",1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.9814954,-118.4631172,1.2120940252318386,"Costco Bakery - 13463 Washington Blvd, Marina Del Rey",1.155450704280247,"Ralphs Fresh Fare - 4311 Lincoln Blvd, Marina Del Rey",0.5699740395339166,"Erewhon - 585 Venice Blvd., Venice"
Wood Like Floors ~ Quartz Counters ~ 1 Bedroom in West Los Angeles,2350,1br,700.0,"4111 Mclaughlin Avenue, Los Angeles, CA 90066",1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0021072,-118.4198472,1.654012634963999,"Costco Wholesale - 13463 Washington Blvd, Marina Del Rey",1.820809974554413,"Ralphs Fresh Fare - 4311 Lincoln Blvd, Marina Del Rey",1.749190307249716,"Whole Foods Market - 11666 National Blvd, Los Angeles"
1 BEDROOM 1 BATH in West L.A + SS Appliances + Plank Floors,2895,1br,700.0,"1801 Federal Avenue, Los Angeles, CA 90025",1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.040648,-118.4510543,0.7666750735289826,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.4117657963907138,"Ralphs Fresh Fare - 11727 W Olympic Blvd, Los Angeles",1.069870654358512,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
"1 Bed, Controlled Access, Elfa Closet System",2471,1br,382.0,"1447 Lincoln Blvd, Santa Monica, CA 90401",1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34.0183996,-118.4898922,1.915444945193366,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.2396949173789324,"Trader Joe's - 500 Broadway, Santa Monica",1.0338734412841484,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
Ideal for Students ~ 1 Bedroom in Westwood ~ EV Charging Stations,2725,1br,700.0,"433 Kelton Avenue, Los Angeles, CA 90024",1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34.0693767,-118.4541629,2.12575277860983,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.7077748723707814,"Ralphs Fresh Fare - 10861 Weyburn Ave, Los Angeles",0.701079356339063,"Whole Foods Market - 1050 Gayley Ave, Los Angeles"
1 Bedroom Suite in Westwood Village * Furnished * Parking * Coffee Bar,4125,1br,650.0,"1033 Hilgard Avenue, Los Angeles, CA 90024",1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34.0607377,-118.442397,1.6875540611640667,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",0.1319742802189153,"Trader Joe's - 1000 Glendon Ave, Los Angeles",0.2613725629326833,"Whole Foods Market - 1050 Gayley Ave, Los Angeles"
Air Conditioning ~ 1 Bedroom 1 Bath in West Los Angeles ~ Gas Range,2500,1br,650.0,"1737 Stoner Avenue, Los Angeles, CA 90025",1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0397486,-118.4543438,0.5761331480787393,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.4499602622694117,"Ralphs Fresh Fare - 11727 W Olympic Blvd, Los Angeles",1.058896586184693,"Bristol Farms - 3105 Wilshire Blvd, Santa Monica"
"Renovated Culver City  1 Bedroom Suite + Loft, Refrigerator, Fireplace",3045,1br,800.0,"2600 Overland Avenue, West Los Angeles, CA 90064",1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,34.0387467,-118.4220338,0.9030421763612388,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.0887194575801733,"Ralphs - 11361 National Blvd, Los Angeles",1.4468256701653035,"Whole Foods Market - 11666 National Blvd, Los Angeles"
"1 Bedroom 1 Bath in Westwood, Wood Style Floors, Brand New Gym",3395,1br,700.0,"870 Hilgard Avenue, Los Angeles, CA 90024",1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,34.0645792,-118.4404699,1.9374579202382136,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",0.2474595287696011,"Trader Joe's - 1000 Glendon Ave, Los Angeles",0.4378235490587268,"Whole Foods Market - 1050 Gayley Ave, Los Angeles"
"Controlled Access Parking, Fitness Center, Extra Closet, Patio*",2677,1br,767.0,"535 Gayley Avenue, Westwood, CA 90024",1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,34.0692142,-118.4507019,2.1782263042537378,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.5573104006647416,"Ralphs Fresh Fare - 10861 Weyburn Ave, Los Angeles",0.5951260875562286,"Whole Foods Market - 1050 Gayley Ave, Los Angeles"
Spacious Walk-in Closet(s) | 1 Bedroom in the Heart of Venice,2895,1br,750.0,"237 Fourth Avenue, Venice, CA 90291",1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33.9980902,-118.475972,0.6960200059003282,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.843991729320639,"Ralphs - 910 Lincoln Blvd, Venice",0.4083445268519531,"Whole Foods Market - 225 Lincoln Blvd, Venice"
"Amplify your life: 1 BR, 1 BA, and tons of space!",3275,1br,579.0,"3644 Overland Ave, Los Angeles, CA 90034",1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,34.02226640000001,-118.4093348,1.898844591291373,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.3979296779817754,"Ralphs - 11361 National Blvd, Los Angeles",1.6393680212492403,"Whole Foods Market - 11666 National Blvd, Los Angeles"
"A Must See, Central Air and Heating, Courtyard Seating, Tour Today",2799,1br,701.0,"1920 Sawtelle Ave, Los Angeles, CA 90025",1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,34.0422098,-118.4442102,0.5398177162054548,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",0.5754873575426616,"Ralphs Fresh Fare - 11727 W Olympic Blvd, Los Angeles",0.8056233503801898,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
Seize the Savings: One Month FREE Rent on Available Units!,2858,1br,628.0,"11400 Rochester Avenue, Los Angeles, CA 90025",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34.0483122,-118.4539033,0.8409247881480358,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.7885200149277635,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8415531851178917,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
"Elfa Closet System, Seating Areas, Controlled Access",2471,1br,382.0,"1447 Lincoln Blvd, Santa Monica, CA 90401",1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34.0183996,-118.4898922,1.915444945193366,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.2396949173789324,"Trader Joe's - 500 Broadway, Santa Monica",1.0338734412841484,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
"Public Transportation, Free Weights, Covered Parking",2765,1br,825.0,"3767 Clarington Ave, Los Angeles, CA 90034",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0231252,-118.4011724,2.2853002620687057,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.8516730720342,"Ralphs - 11361 National Blvd, Los Angeles",2.107168380183992,"Whole Foods Market - 11666 National Blvd, Los Angeles"
"Courtesy Patrol, 1/BD, Santa Monica CA",2471,1br,382.0,"1447 Lincoln Blvd, Santa Monica, CA 90401",1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34.0183996,-118.4898922,1.915444945193366,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.2396949173789324,"Trader Joe's - 500 Broadway, Santa Monica",1.0338734412841484,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
"1B/1B, Large Closets, Situated in Venice!",2895,1br,575.0,"1720 Pacific Ave, Venice, CA 90291",1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33.987065,-118.4707481,1.0096293061042994,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.997125274514138,"Ralphs - 910 Lincoln Blvd, Venice",0.5282869673357267,"Erewhon - 585 Venice Blvd., Venice"
"1B/1B, Private Balconies, Hardwood-Inspired Floors",2471,1br,382.0,"1447 Lincoln Blvd, Santa Monica, CA 90401",1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34.0183996,-118.4898922,1.915444945193366,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.2396949173789324,"Trader Joe's - 500 Broadway, Santa Monica",1.0338734412841484,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
"Zoom on over for a look at our great 1 bed, 1 bath! 720 Sq Ft!",3360,1br,720.0,"4108 Del Rey Ave, Marina del Rey, CA 90292",1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,33.98891589999999,-118.4443491,0.2903232522877552,"Costco Wholesale - 13463 Washington Blvd, Marina Del Rey",0.3285198032733971,"Ralphs Fresh Fare - 4311 Lincoln Blvd, Marina Del Rey",1.017899644724615,"Erewhon - 585 Venice Blvd., Venice"
Vibrant One Bedroom Apartment - A Higher Quality of Living.,3107,1br,740.0,"550 South Barrington Avenue, Los Angeles, CA 90049",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0583996,-118.4680795,1.301927919463336,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.9296848943109,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.3322921506927556,"Whole Foods Market - 11737 San Vicente Blvd, Los Angeles"
Beautiful One Bedroom Apartment - The Lifestyle You Deserve.,3070,1br,740.0,"550 South Barrington Avenue, Los Angeles, CA 90049",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0583996,-118.4680795,1.301927919463336,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.9296848943109,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.3322921506927556,"Whole Foods Market - 11737 San Vicente Blvd, Los Angeles"
"Beautiful Summer Vibes, City Beach Town Galore, Tour Today",5469,1br,942.0,"1519 6th Street, Suite 100, Santa Monica, CA 90401",1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,34.0126379,-118.495155,1.9564954644722885,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.2698917799663702,"Trader Joe's - 500 Broadway, Santa Monica",1.3960069125003824,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
"Controlled Access, 24-Hour Laundry Facility On-Site, 1 bedroom",2471,1br,382.0,"1447 Lincoln Blvd, Santa Monica, CA 90401",1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34.0183996,-118.4898922,1.915444945193366,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.2396949173789324,"Trader Joe's - 500 Broadway, Santa Monica",1.0338734412841484,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
"Right on public transit, for easy commuting! The Jagger",4700,1br,435.0,"3630 Overland Ave, Los Angeles, CA 90034",1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,34.02276390000001,-118.4095784,1.869103946656898,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.3781279930386157,"Ralphs - 11361 National Blvd, Los Angeles",1.625450064234588,"Whole Foods Market - 11666 National Blvd, Los Angeles"
"Large West LA 1 Bed/1 Bath w/ Wood Floors, Jacuzzi Tub, & Balcony!",2625,1br,700.0,"1951 Frank St, Santa Monica, CA 90404",1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,34.025076,-118.4652968,1.0188845421782255,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.5091988403585042,"Ralphs Fresh Fare - 1644 Cloverfield Blvd, Santa Monica",0.2106565378426596,"Whole Foods Market - 2121 Cloverfield Blvd, Santa Monica"
Fully Remodeled LARGE TOP  FLOOR 1 BEDROOM APARTMENT,2095,1br,800.0,"4405 INGLEWOOD 6, DEL REY, CA 90066",1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,33.9957955,-118.4200826,1.523582703846043,"Costco Wholesale - 13463 Washington Blvd, Marina Del Rey",1.5424738135992668,"Ralphs Fresh Fare - 4700 Admiralty Way, Marina Del Rey",2.1096170123710523,"Whole Foods Market - 11666 National Blvd, Los Angeles"
"Washbox Dry Cleaning Services, Courtesy Patrol, 1BD 1BA",2471,1br,382.0,"1447 Lincoln Blvd, Santa Monica, CA 90401",1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34.0183996,-118.4898922,1.915444945193366,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.2396949173789324,"Trader Joe's - 500 Broadway, Santa Monica",1.0338734412841484,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
LARGE TOP  FLOOR 1 BEDROOM APARTMENT,1995,1br,800.0,"4373 INGLEWOOD 11, DEL REY, CA 90066",1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,33.9959462,-118.4201667,1.5202878985449213,"Costco Wholesale - 13463 Washington Blvd, Marina Del Rey",1.546545923419116,"Ralphs Fresh Fare - 4700 Admiralty Way, Marina Del Rey",2.09817518177901,"Whole Foods Market - 11666 National Blvd, Los Angeles"
Beautiful 1 Bedroom 1 Bath Apartment,3495,1br,800.0,"811 6th St, Santa Monica, CA 91405",1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34.025991,-118.5021897,2.3645933283635707,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.7043111342619297,"Vons - 1311 Wilshire Blvd, Santa Monica",0.6411122818747956,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
"SPECIALS, Furnished Co-Living in West LA, Central A/C and Heat, W/D",2050,1br,200.0,"Butler Avenue, Los Angeles, CA 90025",1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,34.037859,-118.4453239,0.4502276071574607,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",0.295439445367508,"Ralphs Fresh Fare - 11727 W Olympic Blvd, Los Angeles",1.1126323695097928,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
1 Bedroom in West L.A * Ample Storage Space * Plank Flooring,2895,1br,700.0,"1801 Federal Avenue, Los Angeles, CA 90025",1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.040648,-118.4510543,0.7666750735289826,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.4117657963907138,"Ralphs Fresh Fare - 11727 W Olympic Blvd, Los Angeles",1.069870654358512,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
Central A/C | 1 Bedroom 1 Bath in Westwood | Minutes to UCLA,2725,1br,700.0,"433 Kelton Avenue, Los Angeles, CA 90024",1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34.0693767,-118.4541629,2.12575277860983,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.7077748723707814,"Ralphs Fresh Fare - 10861 Weyburn Ave, Los Angeles",0.701079356339063,"Whole Foods Market - 1050 Gayley Ave, Los Angeles"
"Garbage Disposal, Some Paid Utilities, Gase Range, Laundry Facility",2500,1br,600.0,"1521 17TH STREET, Santa Monica, CA 90404",1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,34.0247046,-118.4804885,1.3915404768259645,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.4121260259802973,"Ralphs Fresh Fare - 1644 Cloverfield Blvd, Santa Monica",0.5905078825191105,"Whole Foods Market - 2201 Wilshire Blvd, Santa Monica"
"Coffee Bar, Furnished 1 Bedroom in Westwood Village, Air Conditioning",3695,1br,750.0,"1033 Hilgard Avenue, Los Angeles, CA 90024",1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34.0607377,-118.442397,1.6875540611640667,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",0.1319742802189153,"Trader Joe's - 1000 Glendon Ave, Los Angeles",0.2613725629326833,"Whole Foods Market - 1050 Gayley Ave, Los Angeles"
"Exciting Nightlife, Minutes to the Beach, Vibrant Scenery",3715,1br,773.0,"1519 6th Street, Suite 100, Santa Monica, CA 90401",1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,34.0126379,-118.495155,1.9564954644722885,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.2698917799663702,"Trader Joe's - 500 Broadway, Santa Monica",1.3960069125003824,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
Lovely 1 Bedroom in Santa Monica * 1 Month Free * Schedule Your Tour!,3695,1br,596.0,"1427 7th Street, Santa Monica, CA 90401",1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,34.0184271,-118.4914626,1.9865121569743,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.2195909452711867,"Trader Joe's - 500 Broadway, Santa Monica",1.012109509764756,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
1B1B NEW LISTING! COME SEE US! GREAT LOCATION,2991,1br,634.0,"233 South Barrington Avenue, Los Angeles, CA 90049",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34.0638641,-118.4692654,1.6855062011842188,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",1.3114778956195163,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.7156669290325806,"Whole Foods Market - 11737 San Vicente Blvd, Los Angeles"
"In Unit Washer & Dryer, Stainless Steel Appliances, Grill, Cable Ready",5009,1br,949.0,"525 Broadway, Santa Monica, CA 90401",1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,34.0167418,-118.4925093,1.965777545023828,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.1139323009146578,"Trader Joe's - 500 Broadway, Santa Monica",1.1187652426283143,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
"SMB- Brand new luxury 1 bed, 1 bath+den  *ROOFTOP and GYM",3295,1br,705.0,"1539 Purdue Ave, Los Angeles, CA 90025",1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,34.0460764,-118.4511153,0.8756969045502014,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.7797016176013692,"Ralphs Fresh Fare - 11727 W Olympic Blvd, Los Angeles",0.7902771128242341,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
1 Bedroom in West Los Angeles ^ Patio/Balcony ^ Air Conditioning,2500,1br,650.0,"1737 Stoner Avenue, Los Angeles, CA 90025",1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0397486,-118.4543438,0.5761331480787393,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.4499602622694117,"Ralphs Fresh Fare - 11727 W Olympic Blvd, Los Angeles",1.058896586184693,"Bristol Farms - 3105 Wilshire Blvd, Santa Monica"
Rooftop Pool -  1 Bedroom Suite With Loft in Century City - Remodeled,3045,1br,800.0,"2600 Overland Avenue, West Los Angeles, CA 90064",1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,34.0387467,-118.4220338,0.9030421763612388,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.0887194575801733,"Ralphs - 11361 National Blvd, Los Angeles",1.4468256701653035,"Whole Foods Market - 11666 National Blvd, Los Angeles"
"Sleek stainless steel appliances, Resident-serving retail space",3405,1br,681.0,"2435 S Sepulveda Blvd, Los Angeles, CA 90064",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,34.0360192,-118.4346455,0.1744746746758906,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",0.6922280601620725,"Ralphs - 11361 National Blvd, Los Angeles",0.9538333995731728,"Whole Foods Market - 11666 National Blvd, Los Angeles"
"Upgraded 1 Bedroom in Westwood, Heated Pool, Stainless Steel Appls",3531,1br,700.0,"870 Hilgard Avenue, Los Angeles, CA 90024",1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,34.0645792,-118.4404699,1.9374579202382136,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",0.2474595287696011,"Trader Joe's - 1000 Glendon Ave, Los Angeles",0.4378235490587268,"Whole Foods Market - 1050 Gayley Ave, Los Angeles"
1+1 in the Heart of Venice + Spacious Walk-in Closet(s) + Refrigerator,2895,1br,750.0,"237 Fourth Avenue, Venice, CA 90291",1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33.9980902,-118.475972,0.6960200059003282,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.843991729320639,"Ralphs - 910 Lincoln Blvd, Venice",0.4083445268519531,"Whole Foods Market - 225 Lincoln Blvd, Venice"
"Expansive window designs., Smoke free community, 1BD 1BA",4395,1br,801.0,"210 Santa Monica Blvd, Santa Monica, CA 90401",1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,34.0148949,-118.4965919,2.099804750655249,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.28386043758032,"Trader Joe's - 500 Broadway, Santa Monica",1.2448069008058962,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
"1 BD, Santa Monica CA, Stainless Steel Appliances",2471,1br,382.0,"1447 Lincoln Blvd, Santa Monica, CA 90401",1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34.0183996,-118.4898922,1.915444945193366,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.2396949173789324,"Trader Joe's - 500 Broadway, Santa Monica",1.0338734412841484,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
"Garbage disposal, New Exterior Painting, Gated",2550,1br,583.0,"3755 INGLEWOOD BLVD, Los Angeles, CA 90066",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,34.0067224,-118.4298412,1.354392259860976,"Costco Wholesale - 13463 Washington Blvd, Marina Del Rey",1.3509183897826138,"Ralphs - 11361 National Blvd, Los Angeles",1.1845576718172155,"Whole Foods Market - 11666 National Blvd, Los Angeles"
"Efficient Appliances, On-Site Laundry Facility, Central Air/Heating",3257,1br,800.0,"10959 Rochester Avenue, Los Angeles, CA 90024",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34.0560268,-118.4445086,1.3967401574381175,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",0.4333800561847219,"Trader Joe's - 1000 Glendon Ave, Los Angeles",0.2852113819032593,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
"Public Transportation, Elevator, 1 bedroom",2895,1br,575.0,"1720 Pacific Ave, Venice, CA 90291",1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33.987065,-118.4707481,1.0096293061042994,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.997125274514138,"Ralphs - 910 Lincoln Blvd, Venice",0.5282869673357267,"Erewhon - 585 Venice Blvd., Venice"
Check out our community today for an experience that can't be beat!,5200,1br,716.0,"3630 Overland Ave, Los Angeles, CA 90034",1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,34.02276390000001,-118.4095784,1.869103946656898,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.3781279930386157,"Ralphs - 11361 National Blvd, Los Angeles",1.625450064234588,"Whole Foods Market - 11666 National Blvd, Los Angeles"
"1 bedroom, Controlled Access, Elfa Closet System",2471,1br,382.0,"1447 Lincoln Blvd, Santa Monica, CA 90401",1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34.0183996,-118.4898922,1.915444945193366,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.2396949173789324,"Trader Joe's - 500 Broadway, Santa Monica",1.0338734412841484,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
Score BIG Savings! One Month FREE Rent on Move-In!,2918,1br,682.0,"11400 Rochester Avenue, Los Angeles, CA 90025",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34.0483122,-118.4539033,0.8409247881480358,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.7885200149277635,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8415531851178917,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
